,State Affected_Alabama,State Affected_Arizona,State Affected_Arkansas,State Affected_California,State Affected_Colorado,State Affected_Connecticut,State Affected_Florida,State Affected_Georgia,State Affected_Idaho,State Affected_Illinois,State Affected_Indiana,State Affected_Iowa,State Affected_Kansas,State Affected_Kentucky,State Affected_Louisiana,State Affected_Maryland,State Affected_Massachusetts,State Affected_Michigan,State Affected_Minnesota,State Affected_Mississippi,State Affected_Missouri,State Affected_Montana,State Affected_Nebraska,State Affected_Nevada,State Affected_New Hampshire,State Affected_New Jersey,State Affected_New Mexico,State Affected_New York,State Affected_North Carolina,State Affected_North Dakota,State Affected_Ohio,State Affected_Oklahoma,State Affected_Oregon,State Affected_Pennsylvania,State Affected_South Carolina,State Affected_South Dakota,State Affected_Tennessee,State Affected_Texas,State Affected_Utah,State Affected_Virginia,State Affected_Washington,State Affected_Wisconsin,State Affected_Wyoming,NERC Region_FRCC,NERC Region_MRO,NERC Region_NPCC,NERC Region_RF,NERC Region_SERC,NERC Region_SPP RE,NERC Region_TRE,NERC Region_WECC,Event Type_Cyber Event,Event Type_Other,Event Type_Severe Weather,Event Type_System Operations,Event Type_Transmission / Distribution Interruption,Event Type_Vandalism,scaled_Demand Loss (MW),scaled_Number of Customers Affected,scaled_State Avg Temp (F),scaled_State Avg Windspeed (mph),scaled_State Avg Precipitation (mm),scaled_Monthly Net Energy for Load (GWh),scaled_Monthly Peak Hour Demand (MW),scaled_State Avg Snowfall (mm)
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13521226175022225,-0.18697794268904383,0.7936418743110095,-0.9886697750580858,-0.5850427553411437,0.10062379538384367,0.12304479858330497,-0.2652723275045537
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.14030745924479274,-0.22310927278288678,-1.1799124577205609,1.3239524665578988,-0.36028787986558,-2.0001876131073724,-1.7609303254983162,-0.2652723275045537
348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,-0.13063299345145957,-0.9866440948251217,-0.5848472294432991,0.09099694110745314,-0.4984801269829043,-0.2652723275045537
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.14423804016917569,-0.2471690563454919,0.17163963820443034,-0.15949133303150498,0.30241677816882345,-0.42183282370485475,-0.4425592715537699,-0.18623952388794662
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14482034845426944,-0.24850617381841372,-1.2551554765592516,-1.06603769105258,-0.5824041277223495,0.1977610830691124,-0.6245599882228123,-0.2652723275045537
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.11759743612613568,0.10991628747450889,-0.20810325995332965,-0.017693716724027978,-0.4621459997110525,-0.42183282370485475,-0.4425592715537699,-0.26474185383928844
352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.12880687061419077,0.21613589980941728,-0.6141786948446569,0.6980466322565712,-0.4679219469928278,-1.0183850655359383,-1.0091756985622198,-0.2652723275045537
353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.08906433015654093,-0.029168922559318203,0.1945073674730548,0.21525951006682748,5.10685685748611,0.1782668078878033,0.677063935359155,-0.2652723275045537
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.13084494961201895,-0.06711639975033841,0.04196219557056127,-0.37341544248239594,-0.49073120248173113,0.7332315926967758,1.4972546675852392,-0.15117628333375174
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.233243305642861,-0.2545627744590003,-0.39843668336086896,-0.9922709843611328,-0.5029255299423836,0.1900627862496745,0.17240056090813394,0.40540154369598436
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.12886454553980267,-0.2545627744590003,-0.633779605646335,-0.9215329444798515,-0.4316295743648837,0.1900627862496745,0.17240056090813394,0.40540154369598436
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14380130895535534,-0.2521343025377747,-1.247952375909197,-1.6051300111155693,-0.5657704364275467,0.6175590933887811,-0.3877687848744121,-0.2081785572057723
358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3205895484069266,-0.2545627744590003,-0.28779383164702027,-0.21271508817212662,-0.5176252787523533,0.7332315926967758,1.4972546675852392,-0.2652723275045537
359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.11090089084755732,-0.11706044492271298,-1.461670600769731,1.903524966971398,-0.4180485675304596,0.7332315926967758,1.4972546675852392,-0.25690840239533647
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5265811042588479,-0.18125041457294583,-1.6265954361010209,0.7713569644971721,-0.5830645379466957,0.7332315926967758,1.4972546675852392,-0.2652723275045537
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0055030912455848666,0.28694897469935615,-1.71733593430453,1.4717950969993199,-0.5607457017132065,0.7332315926967758,1.4972546675852392,-0.2652723275045537
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00031999160535283843,0.9742523486311162,-1.71733593430453,1.4717950969993199,-0.5607457017132065,0.7332315926967758,1.4972546675852392,-0.2652723275045537
363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12196474826433897,-0.161106177504255,-1.6210517441571122,0.2439566467004833,-0.5776795579995084,0.7332315926967758,1.4972546675852392,-0.2652723275045537
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14059861338733962,-0.1983288620464017,-0.788309110376383,-1.0189896340289009,0.8270125748588543,0.6175590933887811,-0.3877687848744121,-0.2652723275045537
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14321900067026158,-0.2212389745107937,-0.788309110376383,-1.0189896340289009,0.8270125748588543,0.6175590933887811,-0.3877687848744121,-0.2652723275045537
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1436557318840819,-0.20624326453410075,-0.8574459767832778,1.030933417206982,2.0063570286199863,0.6175590933887811,-0.3877687848744121,-0.2562623740296286
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.233243305642861,-0.2545627744590003,-0.3660984803547336,1.1099349462925758,-0.5850427553411437,0.1900627862496745,0.17240056090813394,0.24881559565584138
368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14249111531389436,-0.23994612270671814,0.6833422035270217,-1.3062964355868343,-0.4446417968662447,0.5958887460421254,0.6788961024357477,2.99161705158448
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.08236778487796256,-0.2545627744590003,-1.3348586475528148,1.029828500716274,-0.035896104199372315,0.42125945668368425,0.04156822594888682,-0.20275101406730447
370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.14234553824262092,-0.2260334362283419,0.3783401521130338,0.06265826585020894,-0.07288421524779652,0.5958887460421254,0.6788961024357477,-0.20275101406730447
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.1419088070288006,-0.24776888474455963,-0.16763430876279475,-1.3897544611849497,-0.5649898985809071,0.5958887460421254,0.6788961024357477,0.8356040678538049
372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.07858278102485305,0.5178579154904663,-0.4775458046064191,-0.07162638452994594,0.004598031778476836,0.42125945668368425,0.04156822594888682,-0.23040796599665878
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.14234553824262092,-0.21364531359759614,0.30457737101936594,-0.1031177513544462,-0.5716871633629668,-1.803659838552399,-1.7744046459232952,-0.23040796599665878
374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.02332116886655677,0.4202441744921823,0.3816069705799802,1.2162831585231835,-0.2748182234403123,0.5958887460421254,0.6788961024357477,-0.1067288029391616
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.09139356329691602,0.46972585194027555,-0.9693214600013212,-0.0699832758042709,0.15347670282821294,-2.0359108565192807,-1.8343452602573873,-0.2602546104195809
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.14589706287879545,-0.2545627744590003,-1.5404372238061035,1.0199047137164003,-0.5823879199359933,-0.2261746474020806,-0.20733720610505618,-0.24257185341959656
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7573207622272545,2.3420193865552674,-1.4691199368193586,1.1728757249596706,-0.2999367339043668,-0.2261746474020806,-0.20733720610505618,0.4613556952595529
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.12443955847598748,-0.017130699828028586,-1.5481175470200605,1.2596905920866979,0.8904096756067084,0.6230208776776416,0.35640109782995955,3.0316027114987114
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14321900067026158,-0.2545627744590003,-0.9454142884932142,-0.5097285095425198,0.8670342185914978,0.6230208776776416,0.35640109782995955,7.518538186598751
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13972515095969895,-0.20451875788678106,0.7213890893087305,1.5505203969622374,-0.09001041271634211,0.025085229723785935,0.42960863127596055,-0.23803133117887917
381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.09488741300747863,-0.05302043237224704,0.6213716471540404,1.3293836381970052,0.6129037422799074,0.025085229723785935,0.42960863127596055,-0.23803133117887917
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.004775205889217653,-0.2544253137842139,0.16748186924649852,-1.1005886079293443,-0.5810977630812096,0.025085229723785935,0.42960863127596055,0.08036620384825896
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.028795422649335684,-0.2545627744590003,0.16748186924649852,-1.1005886079293443,-0.5810977630812096,0.025085229723785935,0.42960863127596055,0.08036620384825896
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,-0.19493699158654615,-0.7098011296533805,-0.5848149290404181,0.025085229723785935,0.42960863127596055,1.6911994257801497
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.10886281184972912,0.16198472489358162,-0.9768285428420314,0.6628383805883882,-0.555137474909897,0.674086628963067,0.09681422047595721,0.6036066122789182
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.05485371840728191,-0.2545627744590003,-0.28571494716805435,-0.32604726329743056,-0.5725962881929507,-0.19532788708488694,-0.3212979982691244,1.0420389275112598
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14176322995752716,-0.20674728700831738,-1.125953856133181,-0.4376847516918887,-0.3522065150786215,0.10652671086933425,-0.29466473539762633,0.4065026314835959
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6990899337178774,0.02824381927644816,-1.049185272068259,1.5877160771020067,-0.029913249684428624,-0.19532788708488694,-0.3212979982691244,-0.23662067545429175
389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14030745924479274,-0.2545627744590003,-0.7765780705126109,-1.3816517402530937,-0.5537937380516733,0.10652671085332047,-0.2946647353848571,-0.214375738052806
390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.14263669238516782,-0.2545627744590003,-0.9215236160682734,-1.2479568448774725,-0.5818362534945082,0.10652671086933425,-0.29466473539762633,1.0958195905094539
391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.10382528928077053,-0.2545627744590003,-0.4988006062620531,0.43041130450739346,-0.5671931491121913,-0.19532788708488694,-0.3212979982691244,1.0958195905094539
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1395795738884255,-0.254529450659052,0.3088460138161757,0.45014195612717217,-0.5169525920557244,-0.1544019339890052,0.24430607186795045,-0.2513648706369018
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.144674771382996,-0.25455860898400673,-0.27970928089548625,2.2325882543510227,-0.5645492890557716,0.2980079174048941,-0.14290217042846315,0.260364921183106
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.14161765288625372,-0.2545627744590003,-0.6536969287719143,0.02782963474795775,0.031175706928794886,-0.10515056183011356,-0.256703679715301,-0.2652723275045537
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14409246309790225,-0.2532006641361173,0.17520344016837192,1.8087946266651425,1.040999941812663,0.606902449735033,0.4426566305456319,-0.2652723275045537
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.13594014710658944,-0.2545544435090132,0.17520344016837192,1.8087946266651425,1.040999941812663,0.606902449735033,0.4426566305456319,-0.2652723275045537
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.1210912858366983,-0.2532006641361173,0.17520344016837192,1.8087946266651425,1.040999941812663,0.606902449735033,0.4426566305456319,-0.2652723275045537
398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.17501247713348397,-0.2545627744590003,0.7880288862178019,-0.03558722544854278,-0.5850427553411437,0.606902449735033,0.4426566305456319,-0.2652723275045537
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.14452919431172256,-0.232902304492666,0.8249290857194455,-1.1385701122974186,-0.3746475676007284,-0.06994715933241573,0.33492787419480663,-0.2652723275045537
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.11978109219523732,0.03702047508780706,0.7646414358294364,0.12024546104447031,-0.25810446020051775,1.0709526000952945,1.1958422533683892,-0.2652723275045537
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.14278226945644126,-0.2285618795494121,1.23602849143494,-1.0360200505036181,-0.5026014490227851,0.8408906628163889,1.3509631733157577,-0.2652723275045537
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.029435405860041362,0.6451798241425766,1.0331293662878742,-0.6645609377838522,-0.4681400723737783,1.2831567811164044,1.5416494852103708,-0.2652723275045537
403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0520877540530865,-0.10770062261226046,1.2729864377276665,-0.6268193166012602,-0.43897361463444884,1.2831567811164044,1.5416494852103708,-0.2652723275045537
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.12633206040254225,-0.11801433869623039,1.2346425684489626,-0.8093970744407752,0.014854088316655528,1.2831567811164044,1.5416494852103708,-0.2652723275045537
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.025883881223866832,-0.2545627744590003,1.0859330320536065,-0.8887362168985304,-0.5121197982626979,1.2831567811164044,1.5416494852103708,-0.2652723275045537
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.1142491634868465,0.09950259999069434,0.887754197547016,-0.6389023214996422,-0.18354396696252898,1.675143009185012,1.5270385659489973,-0.2652723275045537
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.029435405860041362,0.6451798241425766,1.0859330320536065,-0.8887362168985304,-0.5121197982626979,1.2831567811164044,1.5416494852103708,-0.2652723275045537
408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0520877540530865,-0.10770062261226046,1.048334921334025,-0.5308660424082308,0.5937874255126787,1.2831567811164044,1.5416494852103708,-0.2652723275045537
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.12633206040254225,-0.11801433869623039,1.2346425684489626,-0.8093970744407752,0.014854088316655528,1.2831567811164044,1.5416494852103708,-0.2652723275045537
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.025883881223866832,-0.2545627744590003,1.0859330320536065,-0.8887362168985304,-0.5121197982626979,1.2831567811164044,1.5416494852103708,-0.2652723275045537
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.1142491634868465,0.09950259999069434,0.6847572425421166,-0.1431927564444387,1.0882871356840362,1.675143009185012,1.5270385659489973,-0.2652723275045537
412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14263669238516782,-0.21673193056779877,0.1580430042788435,-0.7131772633749873,-0.5697086849278976,0.4899284064680872,0.7451787298248781,-0.2652723275045537
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.1302626413269252,-0.1571739691103666,1.0888434703241594,-1.2563127758384487,0.8250611660202319,0.5721860289581777,1.141081387895611,-0.2652723275045537
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.1378326490331442,-0.2545627744590003,0.8119360577259089,0.2895344519421729,-0.0015808240552620922,0.803154313209704,0.9418239467439382,-0.2652723275045537
